Subject,Age1,AgeGroup,Gender,GrammarProd,VocabProd,Item,Trial1,Trial1_ChosenFoil,Trial2,Trial2_ChosenFoil
219,39.16666667,1,2,0.19,0.31,gelp,0,known-w-property,0,known-w-property
219,39.16666667,1,2,0.19,0.31,merf,0,known-w-property,0,novel-wo-property
219,39.16666667,1,2,0.19,0.31,pluff,0,known-w-property,0,known-w-property
219,39.16666667,1,2,0.19,0.31,taf,1,target,1,target
220,41.53333333,1,1,0.25,0.38,fep,0,known-w-property,0,known-w-property
220,41.53333333,1,1,0.25,0.38,gelp,0,known-w-property,0,novel-wo-property
220,41.53333333,1,1,0.25,0.38,merf,1,target,0,known-w-property
220,41.53333333,1,1,0.25,0.38,pluff,0,known-w-property,0,known-w-property
220,41.53333333,1,1,0.25,0.38,taf,0,known-w-property,0,known-wo-property
221,40.2,1,2,0.31,0.44,fep,0,novel-wo-property,0,known-wo-property
221,40.2,1,2,0.31,0.44,gelp,1,target,0,known-wo-property
221,40.2,1,2,0.31,0.44,merf,1,target,0,novel-wo-property
221,40.2,1,2,0.31,0.44,pluff,0,known-w-property,0,novel-wo-property
221,40.2,1,2,0.31,0.44,taf,0,known-w-property,1,target
222,62.23333333,3,1,0.44,0.56,fep,1,target,0,known-wo-property
222,62.23333333,3,1,0.44,0.56,gelp,1,target,1,target
222,62.23333333,3,1,0.44,0.56,merf,0,known-w-property,0,known-w-property
222,62.23333333,3,1,0.44,0.56,pluff,0,novel-wo-property,0,novel-wo-property
222,62.23333333,3,1,0.44,0.56,taf,1,target,1,target
223,61.76666667,3,1,0.44,0.69,fep,0,known-w-property,1,target
223,61.76666667,3,1,0.44,0.69,gelp,1,target,1,target
223,61.76666667,3,1,0.44,0.69,merf,0,known-w-property,1,target
223,61.76666667,3,1,0.44,0.69,pluff,1,target,1,target
223,61.76666667,3,1,0.44,0.69,taf,0,novel-wo-property,0,novel-wo-property
224,60.4,3,1,0.69,0.56,fep,1,target,1,target
224,60.4,3,1,0.69,0.56,gelp,1,target,0,known-wo-property
224,60.4,3,1,0.69,0.56,merf,1,target,1,target
224,60.4,3,1,0.69,0.56,pluff,0,known-w-property,1,target
224,60.4,3,1,0.69,0.56,taf,0,novel-wo-property,0,novel-wo-property
301,39.53333333,1,1,0.25,0.31,fep,0,known-w-property,1,target
301,39.53333333,1,1,0.25,0.31,gelp,1,target,1,target
301,39.53333333,1,1,0.25,0.31,merf,1,target,0,known-w-property
301,39.53333333,1,1,0.25,0.31,pluff,0,known-w-property,1,target
301,39.53333333,1,1,0.25,0.31,taf,0,known-w-property,0,known-wo-property
302,39.2,1,2,0.31,0.31,fep,0,known-w-property,1,target
302,39.2,1,2,0.31,0.31,gelp,0,known-w-property,1,target
302,39.2,1,2,0.31,0.31,merf,0,known-w-property,0,known-wo-property
302,39.2,1,2,0.31,0.31,pluff,0,novel-wo-property,0,novel-wo-property
302,39.2,1,2,0.31,0.31,taf,0,novel-wo-property,0,novel-wo-property
303,44,1,1,0.38,0.5,fep,0,known-w-property,0,known-w-property
303,44,1,1,0.38,0.5,gelp,0,known-w-property,0,novel-wo-property
303,44,1,1,0.38,0.5,merf,0,known-w-property,0,novel-wo-property
303,44,1,1,0.38,0.5,pluff,1,target,1,target
303,44,1,1,0.38,0.5,taf,0,NA,1,target
304,46.4,1,1,0.19,0.56,fep,1,target,1,target
304,46.4,1,1,0.19,0.56,gelp,0,known-w-property,0,known-wo-property
304,46.4,1,1,0.19,0.56,merf,0,known-w-property,0,known-wo-property
304,46.4,1,1,0.19,0.56,pluff,0,known-w-property,0,known-wo-property
304,46.4,1,1,0.19,0.56,taf,1,target,0,novel-wo-property
305,39.66666667,1,2,0.44,0.19,fep,0,known-w-property,0,known-wo-property
305,39.66666667,1,2,0.44,0.19,gelp,0,known-w-property,0,known-w-property
305,39.66666667,1,2,0.44,0.19,merf,1,target,0,known-w-property
305,39.66666667,1,2,0.44,0.19,pluff,0,known-w-property,0,known-w-property
305,39.66666667,1,2,0.44,0.19,taf,0,known-w-property,0,novel-wo-property
306,46.46666667,1,1,0.25,0.13,fep,0,known-w-property,0,novel-wo-property
306,46.46666667,1,1,0.25,0.13,gelp,1,target,0,novel-wo-property
306,46.46666667,1,1,0.25,0.13,merf,1,target,0,novel-wo-property
306,46.46666667,1,1,0.25,0.13,pluff,0,known-w-property,0,known-wo-property
306,46.46666667,1,1,0.25,0.13,taf,0,known-w-property,0,known-wo-property
307,39.1,1,2,0.25,0.19,fep,0,known-w-property,0,known-w-property
307,39.1,1,2,0.25,0.19,gelp,0,known-w-property,0,novel-wo-property
307,39.1,1,2,0.25,0.19,merf,0,novel-wo-property,0,novel-wo-property
307,39.1,1,2,0.25,0.19,pluff,1,target,1,target
307,39.1,1,2,0.25,0.19,taf,0,known-w-property,0,novel-wo-property
309,38.8,1,1,0.19,0.25,fep,1,target,0,novel-wo-property
309,38.8,1,1,0.19,0.25,gelp,0,known-w-property,0,known-w-property
309,38.8,1,1,0.19,0.25,merf,1,target,1,target
309,38.8,1,1,0.19,0.25,pluff,1,target,0,novel-wo-property
309,38.8,1,1,0.19,0.25,taf,0,known-w-property,1,target
310,41.13333333,1,2,0.13,0.44,fep,1,target,1,target
310,41.13333333,1,2,0.13,0.44,gelp,0,known-w-property,0,known-wo-property
310,41.13333333,1,2,0.13,0.44,merf,0,known-w-property,0,known-w-property
310,41.13333333,1,2,0.13,0.44,pluff,0,known-w-property,0,known-wo-property
310,41.13333333,1,2,0.13,0.44,taf,0,novel-wo-property,0,known-w-property
311,37.46666667,1,1,0.25,0.25,fep,0,known-w-property,0,novel-wo-property
311,37.46666667,1,1,0.25,0.25,gelp,1,target,0,novel-wo-property
311,37.46666667,1,1,0.25,0.25,merf,0,known-w-property,0,known-wo-property
311,37.46666667,1,1,0.25,0.25,pluff,0,novel-wo-property,0,known-w-property
311,37.46666667,1,1,0.25,0.25,taf,0,known-w-property,1,target
312,43.2,1,2,0.38,0.38,fep,1,target,1,target
312,43.2,1,2,0.38,0.38,gelp,0,known-w-property,1,target
312,43.2,1,2,0.38,0.38,merf,1,target,1,target
312,43.2,1,2,0.38,0.38,pluff,1,target,1,target
312,43.2,1,2,0.38,0.38,taf,0,known-w-property,1,target
313,39,1,1,0.38,0.19,fep,0,known-w-property,0,known-w-property
313,39,1,1,0.38,0.19,gelp,0,known-w-property,0,known-wo-property
313,39,1,1,0.38,0.19,merf,1,target,0,known-wo-property
313,39,1,1,0.38,0.19,pluff,0,known-w-property,0,known-w-property
313,39,1,1,0.38,0.19,taf,0,known-w-property,1,target
401,60.3,3,1,1,0.94,fep,1,target,1,target
401,60.3,3,1,1,0.94,gelp,1,target,1,target
401,60.3,3,1,1,0.94,merf,1,target,1,target
401,60.3,3,1,1,0.94,pluff,1,target,1,target
401,60.3,3,1,1,0.94,taf,0,novel-wo-property,0,novel-wo-property
501,70,3,1,0.63,0.75,fep,1,target,1,target
501,70,3,1,0.63,0.75,gelp,0,known-w-property,0,known-wo-property
501,70,3,1,0.63,0.75,merf,0,known-w-property,0,known-w-property
501,70,3,1,0.63,0.75,pluff,1,target,0,novel-wo-property
501,70,3,1,0.63,0.75,taf,1,target,0,known-wo-property
503,67.63333333,3,1,0.63,0.94,fep,1,target,0,known-wo-property
503,67.63333333,3,1,0.63,0.94,gelp,1,target,0,known-wo-property
503,67.63333333,3,1,0.63,0.94,merf,1,target,1,target
503,67.63333333,3,1,0.63,0.94,pluff,1,target,1,target
503,67.63333333,3,1,0.63,0.94,taf,1,target,1,target
504,71,3,2,1,0.94,fep,1,target,1,target
504,71,3,2,1,0.94,gelp,1,target,1,target
504,71,3,2,1,0.94,merf,1,target,1,target
504,71,3,2,1,0.94,pluff,1,target,1,target
504,71,3,2,1,0.94,taf,1,target,1,target
505,37.63333333,1,2,0.13,0.31,fep,1,target,1,target
505,37.63333333,1,2,0.13,0.31,gelp,0,known-w-property,0,novel-wo-property
505,37.63333333,1,2,0.13,0.31,merf,0,known-w-property,0,known-w-property
505,37.63333333,1,2,0.13,0.31,pluff,0,known-w-property,0,known-wo-property
505,37.63333333,1,2,0.13,0.31,taf,0,known-w-property,0,known-w-property
506,64.6,3,1,0.81,0.88,fep,1,target,1,target
506,64.6,3,1,0.81,0.88,gelp,1,target,1,target
506,64.6,3,1,0.81,0.88,merf,1,target,1,target
506,64.6,3,1,0.81,0.88,pluff,0,known-w-property,0,known-wo-property
506,64.6,3,1,0.81,0.88,taf,1,target,1,target
507,38.2,1,2,0.19,0.25,fep,0,known-w-property,0,known-wo-property
507,38.2,1,2,0.19,0.25,gelp,0,known-w-property,0,known-wo-property
507,38.2,1,2,0.19,0.25,merf,0,known-w-property,1,target
507,38.2,1,2,0.19,0.25,pluff,0,known-w-property,1,target
507,38.2,1,2,0.19,0.25,taf,0,known-w-property,0,known-w-property
1001,46.26,1,2,0.69,0.94,fep,1,target,1,target
1001,46.26,1,2,0.69,0.94,gelp,1,target,1,target
1001,46.26,1,2,0.69,0.94,merf,1,target,1,target
1001,46.26,1,2,0.69,0.94,pluff,1,target,1,target
1001,46.26,1,2,0.69,0.94,taf,1,target,1,target
1003,64,3,2,1,1,fep,1,target,1,target
1003,64,3,2,1,1,gelp,1,target,1,target
1003,64,3,2,1,1,merf,1,target,1,target
1003,64,3,2,1,1,pluff,1,target,1,target
1003,64,3,2,1,1,taf,1,target,1,target
1004,57.92,2,1,0.88,1,fep,1,target,1,target
1004,57.92,2,1,0.88,1,gelp,0,novel-wo-property,1,target
1004,57.92,2,1,0.88,1,merf,1,target,1,target
1004,57.92,2,1,0.88,1,pluff,1,target,1,target
1004,57.92,2,1,0.88,1,taf,0,known-w-property,1,target
1005,48.43,2,2,0.69,1,fep,1,target,1,target
1005,48.43,2,2,0.69,1,gelp,1,target,1,target
1005,48.43,2,2,0.69,1,merf,1,target,1,target
1005,48.43,2,2,0.69,1,pluff,0,known-w-property,0,known-wo-property
1005,48.43,2,2,0.69,1,taf,0,known-w-property,1,target
1006,62.49,3,1,0.63,0.88,fep,1,target,1,target
1006,62.49,3,1,0.63,0.88,gelp,1,target,1,target
1006,62.49,3,1,0.63,0.88,merf,1,target,1,target
1006,62.49,3,1,0.63,0.88,pluff,1,target,1,target
1006,62.49,3,1,0.63,0.88,taf,1,target,0,known-wo-property
1008,55.46,2,1,0.88,1,fep,1,target,1,target
1008,55.46,2,1,0.88,1,gelp,1,target,1,target
1008,55.46,2,1,0.88,1,merf,1,target,1,target
1008,55.46,2,1,0.88,1,pluff,0,known-w-property,0,known-wo-property
1008,55.46,2,1,0.88,1,taf,1,target,1,target
1009,51.84,2,2,0.75,0.63,fep,1,target,1,target
1009,51.84,2,2,0.75,0.63,gelp,0,known-w-property,0,known-w-property
1009,51.84,2,2,0.75,0.63,merf,0,known-w-property,0,known-w-property
1009,51.84,2,2,0.75,0.63,pluff,1,target,1,target
1009,51.84,2,2,0.75,0.63,taf,0,known-w-property,0,known-wo-property
1010,65.15,3,1,0.69,0.88,fep,1,target,1,target
1010,65.15,3,1,0.69,0.88,gelp,0,known-w-property,0,known-wo-property
1010,65.15,3,1,0.69,0.88,merf,1,target,1,target
1010,65.15,3,1,0.69,0.88,pluff,1,target,1,target
1010,65.15,3,1,0.69,0.88,taf,1,target,1,target
1011,62.09,3,2,0.88,1,fep,1,target,1,target
1011,62.09,3,2,0.88,1,gelp,1,target,1,target
1011,62.09,3,2,0.88,1,merf,1,target,1,target
1011,62.09,3,2,0.88,1,pluff,1,target,1,target
1011,62.09,3,2,0.88,1,taf,1,target,0,known-wo-property
1012,55.89,2,1,0.81,0.88,fep,1,target,1,target
1012,55.89,2,1,0.81,0.88,gelp,0,known-w-property,0,known-w-property
1012,55.89,2,1,0.81,0.88,merf,1,target,1,target
1012,55.89,2,1,0.81,0.88,pluff,0,known-w-property,0,known-wo-property
1012,55.89,2,1,0.81,0.88,taf,1,target,1,target
1013,62.06,3,2,0.69,0.88,fep,0,known-w-property,0,novel-wo-property
1013,62.06,3,2,0.69,0.88,gelp,1,target,0,novel-wo-property
1013,62.06,3,2,0.69,0.88,merf,1,target,0,novel-wo-property
1013,62.06,3,2,0.69,0.88,pluff,0,known-w-property,0,known-wo-property
1013,62.06,3,2,0.69,0.88,taf,1,target,0,novel-wo-property
1014,49.38,2,1,0.5,0.94,fep,1,target,1,target
1014,49.38,2,1,0.5,0.94,gelp,1,target,1,target
1014,49.38,2,1,0.5,0.94,merf,1,target,1,target
1014,49.38,2,1,0.5,0.94,pluff,1,target,1,target
1014,49.38,2,1,0.5,0.94,taf,1,target,0,known-wo-property
1015,42.18,1,1,0.63,0.94,fep,1,target,1,target
1015,42.18,1,1,0.63,0.94,gelp,1,target,1,target
1015,42.18,1,1,0.63,0.94,merf,1,target,0,novel-wo-property
1015,42.18,1,1,0.63,0.94,pluff,1,target,0,novel-wo-property
1015,42.18,1,1,0.63,0.94,taf,1,target,1,target
1020,47.47,1,1,0.38,0.38,fep,1,target,0,novel-wo-property
1020,47.47,1,1,0.38,0.38,gelp,0,novel-wo-property,0,known-w-property
1020,47.47,1,1,0.38,0.38,merf,1,target,0,known-w-property
1020,47.47,1,1,0.38,0.38,pluff,0,known-w-property,0,known-wo-property
1020,47.47,1,1,0.38,0.38,taf,0,known-w-property,0,novel-wo-property
1021,63.41,3,2,0.56,0.69,fep,0,known-w-property,1,target
1021,63.41,3,2,0.56,0.69,gelp,1,target,1,target
1021,63.41,3,2,0.56,0.69,merf,1,target,1,target
1021,63.41,3,2,0.56,0.69,pluff,0,known-w-property,0,known-w-property
1021,63.41,3,2,0.56,0.69,taf,1,target,1,target
1022,56.47,2,1,0.5,0.69,fep,1,target,1,target
1022,56.47,2,1,0.5,0.69,gelp,1,target,1,target
1022,56.47,2,1,0.5,0.69,merf,1,target,1,target
1022,56.47,2,1,0.5,0.69,pluff,0,known-w-property,0,known-wo-property
1022,56.47,2,1,0.5,0.69,taf,0,novel-wo-property,0,known-w-property
1023,54.87,2,2,0.5,0.69,fep,0,known-w-property,0,known-wo-property
1023,54.87,2,2,0.5,0.69,gelp,1,target,1,target
1023,54.87,2,2,0.5,0.69,merf,1,target,1,target
1023,54.87,2,2,0.5,0.69,pluff,0,known-w-property,0,novel-wo-property
1023,54.87,2,2,0.5,0.69,taf,0,known-w-property,0,known-w-property
1024,59.83,2,2,0.25,0.38,fep,0,novel-wo-property,0,known-wo-property
1024,59.83,2,2,0.25,0.38,gelp,0,known-w-property,0,known-wo-property
1024,59.83,2,2,0.25,0.38,merf,0,known-w-property,1,target
1024,59.83,2,2,0.25,0.38,pluff,0,known-w-property,0,known-w-property
1024,59.83,2,2,0.25,0.38,taf,0,novel-wo-property,0,novel-wo-property
1025,64.79,3,2,0.63,0.69,fep,1,target,1,target
1025,64.79,3,2,0.63,0.69,gelp,1,target,1,target
1025,64.79,3,2,0.63,0.69,merf,1,target,1,target
1025,64.79,3,2,0.63,0.69,pluff,1,target,1,target
1025,64.79,3,2,0.63,0.69,taf,0,known-w-property,1,target
1026,53.22,2,2,0.44,0.5,fep,0,known-w-property,0,known-w-property
1026,53.22,2,2,0.44,0.5,gelp,0,known-w-property,0,known-wo-property
1026,53.22,2,2,0.44,0.5,merf,0,known-w-property,0,known-wo-property
1026,53.22,2,2,0.44,0.5,pluff,0,known-w-property,1,target
1026,53.22,2,2,0.44,0.5,taf,0,known-w-property,1,target
1027,52.14,2,1,0.44,0.69,fep,1,target,1,target
1027,52.14,2,1,0.44,0.69,gelp,1,target,0,known-w-property
1027,52.14,2,1,0.44,0.69,merf,0,known-w-property,0,known-w-property
1027,52.14,2,1,0.44,0.69,pluff,0,known-w-property,1,target
1027,52.14,2,1,0.44,0.69,taf,0,known-w-property,1,target
1029,44.25,1,2,0.56,0.5,fep,0,known-w-property,0,known-wo-property
1029,44.25,1,2,0.56,0.5,gelp,0,known-w-property,0,known-wo-property
1029,44.25,1,2,0.56,0.5,merf,0,known-w-property,0,known-w-property
1029,44.25,1,2,0.56,0.5,pluff,1,target,0,known-wo-property
1029,44.25,1,2,0.56,0.5,taf,0,known-w-property,0,known-wo-property
1030,40.8,1,2,0.44,0.25,fep,0,novel-wo-property,0,novel-wo-property
1030,40.8,1,2,0.44,0.25,gelp,0,novel-wo-property,0,known-w-property
1030,40.8,1,2,0.44,0.25,merf,1,target,1,target
1030,40.8,1,2,0.44,0.25,pluff,0,known-w-property,0,known-wo-property
1030,40.8,1,2,0.44,0.25,taf,1,target,0,known-wo-property
1031,65.12,3,2,0.25,0.56,fep,0,known-w-property,0,known-w-property
1031,65.12,3,2,0.25,0.56,gelp,0,known-w-property,0,known-wo-property
1031,65.12,3,2,0.25,0.56,merf,0,novel-wo-property,0,novel-wo-property
1031,65.12,3,2,0.25,0.56,pluff,0,known-w-property,0,known-wo-property
1031,65.12,3,2,0.25,0.56,taf,1,target,1,target
1034,41.49,1,1,0.38,0.13,fep,0,known-w-property,0,novel-wo-property
1034,41.49,1,1,0.38,0.13,gelp,0,known-w-property,0,known-w-property
1034,41.49,1,1,0.38,0.13,merf,0,known-w-property,0,known-w-property
1034,41.49,1,1,0.38,0.13,pluff,0,known-w-property,0,known-w-property
1034,41.49,1,1,0.38,0.13,taf,0,known-w-property,0,known-w-property
1035,39.83,1,2,0.31,0.13,fep,1,target,0,known-w-property
1035,39.83,1,2,0.31,0.13,gelp,0,known-w-property,0,novel-wo-property
1035,39.83,1,2,0.31,0.13,merf,0,known-w-property,1,target
1035,39.83,1,2,0.31,0.13,pluff,0,known-w-property,0,novel-wo-property
1035,39.83,1,2,0.31,0.13,taf,1,target,0,known-w-property
1036,65.31,3,2,0.75,0.69,fep,1,target,0,known-wo-property
1036,65.31,3,2,0.75,0.69,gelp,0,known-w-property,0,known-wo-property
1036,65.31,3,2,0.75,0.69,merf,1,target,1,target
1036,65.31,3,2,0.75,0.69,pluff,1,target,1,target
1036,65.31,3,2,0.75,0.69,taf,0,known-w-property,0,known-wo-property
1038,58.68,2,2,0.94,0.63,fep,1,target,1,target
1038,58.68,2,2,0.94,0.63,gelp,1,target,1,target
1038,58.68,2,2,0.94,0.63,merf,1,target,1,target
1038,58.68,2,2,0.94,0.63,pluff,1,target,1,target
1038,58.68,2,2,0.94,0.63,taf,1,target,1,target
1039,65.02,3,1,0.38,0.69,fep,0,known-w-property,0,known-w-property
1039,65.02,3,1,0.38,0.69,gelp,0,known-w-property,0,known-wo-property
1039,65.02,3,1,0.38,0.69,merf,0,known-w-property,0,novel-wo-property
1039,65.02,3,1,0.38,0.69,pluff,1,target,0,known-w-property
1039,65.02,3,1,0.38,0.69,taf,1,target,0,known-w-property
1040,52.47,2,1,0.44,0.63,fep,1,target,0,novel-wo-property
1040,52.47,2,1,0.44,0.63,gelp,0,known-w-property,0,known-w-property
1040,52.47,2,1,0.44,0.63,merf,1,target,0,novel-wo-property
1040,52.47,2,1,0.44,0.63,pluff,0,known-w-property,0,known-w-property
1040,52.47,2,1,0.44,0.63,taf,1,target,1,target
1041,43.37,1,1,0.56,0.5,fep,0,known-w-property,1,target
1041,43.37,1,1,0.56,0.5,gelp,0,known-w-property,0,known-wo-property
1041,43.37,1,1,0.56,0.5,merf,0,novel-wo-property,0,known-w-property
1041,43.37,1,1,0.56,0.5,pluff,0,known-w-property,0,known-wo-property
1041,43.37,1,1,0.56,0.5,taf,0,known-w-property,1,target
1042,45.77,1,2,0.5,0.63,fep,0,known-w-property,1,target
1042,45.77,1,2,0.5,0.63,gelp,1,target,1,target
1042,45.77,1,2,0.5,0.63,merf,1,target,1,target
1042,45.77,1,2,0.5,0.63,pluff,0,known-w-property,0,known-wo-property
1042,45.77,1,2,0.5,0.63,taf,0,known-w-property,1,target
1044,50.43,2,2,0.44,0.38,fep,1,target,1,target
1044,50.43,2,2,0.44,0.38,gelp,1,target,0,known-wo-property
1044,50.43,2,2,0.44,0.38,merf,0,known-w-property,1,target
1044,50.43,2,2,0.44,0.38,pluff,1,target,1,target
1044,50.43,2,2,0.44,0.38,taf,0,known-w-property,1,target
1045,64.82,3,1,0.19,0.25,fep,1,target,1,target
1045,64.82,3,1,0.19,0.25,gelp,0,known-w-property,0,NA
1045,64.82,3,1,0.19,0.25,merf,0,novel-wo-property,1,target
1045,64.82,3,1,0.19,0.25,pluff,0,novel-wo-property,0,known-wo-property
1045,64.82,3,1,0.19,0.25,taf,0,novel-wo-property,0,known-wo-property
1046,52.99,2,1,0.38,0.63,fep,0,novel-wo-property,1,target
1046,52.99,2,1,0.38,0.63,gelp,1,target,1,target
1046,52.99,2,1,0.38,0.63,merf,1,target,1,target
1046,52.99,2,1,0.38,0.63,pluff,0,known-w-property,0,known-wo-property
1046,52.99,2,1,0.38,0.63,taf,0,novel-wo-property,0,novel-wo-property
1047,53.16,2,1,0.56,0.5,fep,0,novel-wo-property,0,novel-wo-property
1047,53.16,2,1,0.56,0.5,gelp,0,novel-wo-property,1,target
1047,53.16,2,1,0.56,0.5,merf,1,target,1,target
1047,53.16,2,1,0.56,0.5,pluff,1,target,1,target
1047,53.16,2,1,0.56,0.5,taf,0,novel-wo-property,0,novel-wo-property
1048,57.4,2,1,0.38,0.13,fep,0,known-w-property,0,known-wo-property
1048,57.4,2,1,0.38,0.13,gelp,0,known-w-property,0,known-w-property
1048,57.4,2,1,0.38,0.13,merf,1,target,0,known-w-property
1048,57.4,2,1,0.38,0.13,pluff,0,known-w-property,0,known-w-property
1048,57.4,2,1,0.38,0.13,taf,0,novel-wo-property,1,target
1049,55.55,2,1,0.88,0.63,fep,1,target,1,target
1049,55.55,2,1,0.88,0.63,gelp,1,target,1,target
1049,55.55,2,1,0.88,0.63,merf,1,target,0,known-w-property
1049,55.55,2,1,0.88,0.63,pluff,1,target,0,known-wo-property
1049,55.55,2,1,0.88,0.63,taf,1,target,1,target
1052,64.36,3,1,0.56,0.63,fep,0,known-w-property,1,target
1052,64.36,3,1,0.56,0.63,gelp,1,target,0,novel-wo-property
1052,64.36,3,1,0.56,0.63,merf,0,known-w-property,0,novel-wo-property
1052,64.36,3,1,0.56,0.63,pluff,0,known-w-property,0,known-wo-property
1052,64.36,3,1,0.56,0.63,taf,0,known-w-property,0,known-w-property
1053,54.6,2,2,0.44,0.69,fep,0,known-w-property,1,target
1053,54.6,2,2,0.44,0.69,gelp,0,known-w-property,0,known-wo-property
1053,54.6,2,2,0.44,0.69,merf,1,target,1,target
1053,54.6,2,2,0.44,0.69,pluff,0,known-w-property,0,NA
1053,54.6,2,2,0.44,0.69,taf,0,known-w-property,1,target
1054,64.07,3,1,0.56,0.81,fep,1,target,1,target
1054,64.07,3,1,0.56,0.81,gelp,1,target,1,target
1054,64.07,3,1,0.56,0.81,merf,1,target,1,target
1054,64.07,3,1,0.56,0.81,pluff,1,target,1,target
1054,64.07,3,1,0.56,0.81,taf,1,target,1,target
1055,65.48,3,2,0.88,0.81,fep,1,target,1,target
1055,65.48,3,2,0.88,0.81,gelp,1,target,1,target
1055,65.48,3,2,0.88,0.81,merf,1,target,1,target
1055,65.48,3,2,0.88,0.81,pluff,1,target,1,target
1055,65.48,3,2,0.88,0.81,taf,1,target,1,target
1057,52.99,2,2,0.94,0.88,fep,0,known-w-property,0,known-wo-property
1057,52.99,2,2,0.94,0.88,gelp,1,target,0,known-wo-property
1057,52.99,2,2,0.94,0.88,merf,1,target,0,novel-wo-property
1057,52.99,2,2,0.94,0.88,pluff,1,target,0,known-wo-property
1057,52.99,2,2,0.94,0.88,taf,1,target,0,known-wo-property
1059,57.4,2,2,0.75,0.88,fep,1,target,1,target
1059,57.4,2,2,0.75,0.88,gelp,1,target,1,target
1059,57.4,2,2,0.75,0.88,merf,1,target,1,target
1059,57.4,2,2,0.75,0.88,pluff,1,target,1,target
1059,57.4,2,2,0.75,0.88,taf,1,target,1,target
1060,46.13,1,1,0.69,0.88,fep,1,target,0,novel-wo-property
1060,46.13,1,1,0.69,0.88,gelp,1,target,1,target
1060,46.13,1,1,0.69,0.88,merf,1,target,1,target
1060,46.13,1,1,0.69,0.88,pluff,0,novel-wo-property,1,target
1060,46.13,1,1,0.69,0.88,taf,1,target,1,target
1061,65.48,3,1,0.88,0.88,fep,1,target,1,target
1061,65.48,3,1,0.88,0.88,gelp,1,target,1,target
1061,65.48,3,1,0.88,0.88,merf,1,target,1,target
1061,65.48,3,1,0.88,0.88,pluff,0,known-w-property,0,known-wo-property
1061,65.48,3,1,0.88,0.88,taf,1,target,1,target
1062,60.62,3,2,0.75,1,fep,1,target,1,target
1062,60.62,3,2,0.75,1,gelp,1,target,1,target
1062,60.62,3,2,0.75,1,merf,1,target,1,target
1062,60.62,3,2,0.75,1,pluff,1,target,1,target
1062,60.62,3,2,0.75,1,taf,0,novel-wo-property,0,novel-wo-property
1064,65.38,3,1,0.75,0.88,fep,1,target,1,target
1064,65.38,3,1,0.75,0.88,gelp,1,target,1,target
1064,65.38,3,1,0.75,0.88,merf,1,target,1,target
1064,65.38,3,1,0.75,0.88,pluff,1,target,1,target
1064,65.38,3,1,0.75,0.88,taf,0,novel-wo-property,1,target
1065,52.47,2,1,0.63,0.88,fep,1,target,1,target
1065,52.47,2,1,0.63,0.88,gelp,1,target,1,target
1065,52.47,2,1,0.63,0.88,merf,1,target,1,target
1065,52.47,2,1,0.63,0.88,pluff,1,target,0,novel-wo-property
1065,52.47,2,1,0.63,0.88,taf,1,target,1,target
1066,42.55,1,2,0.38,0.69,fep,1,target,1,target
1066,42.55,1,2,0.38,0.69,gelp,1,target,1,target
1066,42.55,1,2,0.38,0.69,merf,1,target,1,target
1066,42.55,1,2,0.38,0.69,pluff,1,target,1,target
1066,42.55,1,2,0.38,0.69,taf,1,target,1,target
1069,58.91,2,2,0.13,0.56,fep,0,novel-wo-property,0,known-wo-property
1069,58.91,2,2,0.13,0.56,gelp,0,known-w-property,0,known-wo-property
1069,58.91,2,2,0.13,0.56,merf,0,known-w-property,0,novel-wo-property
1069,58.91,2,2,0.13,0.56,pluff,0,known-w-property,0,known-wo-property
1069,58.91,2,2,0.13,0.56,taf,0,known-w-property,0,known-w-property
1074,54.97,2,1,0.69,0.81,fep,1,target,1,target
1074,54.97,2,1,0.69,0.81,gelp,0,known-w-property,0,known-wo-property
1074,54.97,2,1,0.69,0.81,merf,1,target,1,target
1074,54.97,2,1,0.69,0.81,pluff,1,target,1,target
1074,54.97,2,1,0.69,0.81,taf,1,target,1,target
1079,54.57,2,2,0.69,0.94,fep,1,target,1,target
1079,54.57,2,2,0.69,0.94,gelp,1,target,1,target
1079,54.57,2,2,0.69,0.94,merf,1,target,1,target
1079,54.57,2,2,0.69,0.94,pluff,1,target,1,target
1079,54.57,2,2,0.69,0.94,taf,1,target,1,target
1080,46.78,1,1,0.5,0.38,fep,1,target,1,target
